company,location,industry,total_laid_off,percentage_laid_off,date,stage,country,funds_raised_millions
1795,131,22,0.006418271234475285,0.25791719543147207,2022-08-01,4,37,8.203445447087777e-05
1018,170,20,0.006001500375093773,1.0,2022-07-31,5,1,0.00014766201804758
1728,173,13,0.0010836042343919314,0.32,2022-07-31,3,25,0.00012305168170631667
641,6,20,0.006418271234475285,0.5,2022-07-31,1,56,0.0012838392124692372
1123,17,30,0.0831041093606735,0.25791719543147207,2022-07-29,13,22,0.04101722723543889
347,176,9,0.010169208968908895,0.25,2022-07-29,6,7,0.005586546349466776
783,148,12,0.003917646078186213,0.25791719543147207,2022-07-29,7,56,0.001878589007383101
1427,159,12,0.0033341668750520963,0.25791719543147207,2022-07-29,5,56,0.0004757998359310911
1292,148,20,0.003084104359423189,0.06,2022-07-29,6,56,0.0005332239540607055
1428,176,31,0.0015837292656497456,0.25791719543147207,2022-07-29,15,7,9.023789991796556e-05
373,180,3,0.006418271234475285,0.25791719543147207,2022-07-29,15,45,9.023789991796556e-05
1031,14,12,0.006418271234475285,0.25791719543147207,2022-07-29,1,9,0.013945857260049222
1827,170,24,0.006418271234475285,1.0,2022-07-29,15,1,4.9220672682526665e-05
1349,126,24,0.01108610485954822,0.25791719543147207,2022-07-28,6,56,0.0033223954060705497
287,148,7,0.004751187796949237,0.33,2022-07-28,5,56,0.00041837571780147664
1019,148,10,0.004751187796949237,0.2,2022-07-28,0,56,0.004183757178014767
898,7,10,0.003500875218804701,0.25791719543147207,2022-07-28,1,35,0.001066447908121411
60,148,26,0.0016670834375260481,0.25791719543147207,2022-07-28,1,56,0.001657095980311731
1598,185,2,0.0015837292656497456,0.25791719543147207,2022-07-28,3,7,8.203445447087777e-06
8,184,7,0.006418271234475285,0.2,2022-07-28,1,56,0.0034946677604593933
169,17,26,0.006418271234475285,0.25791719543147207,2022-07-28,4,22,9.844134536505333e-05
217,99,27,0.006418271234475285,0.25791719543147207,2022-07-28,4,56,9.844134536505333e-05
311,148,22,0.006418271234475285,0.19,2022-07-28,7,56,0.00059064807219032
1580,148,21,0.006418271234475285,0.25791719543147207,2022-07-28,0,56,0.00013945857260049221
1678,148,8,0.006418271234475285,0.2,2022-07-28,15,56,0.004027891714520099
1356,51,30,0.06976744186046512,0.06,2022-07-27,1,56,0.08777686628383922
1763,184,21,0.0030007501875468864,0.02,2022-07-27,9,56,0.0025184577522559476
377,176,3,0.002250562640660165,0.24,2022-07-27,15,7,0.0008039376538146022
1456,173,20,0.002250562640660165,0.04,2022-07-27,8,25,0.0004922067268252667
1437,132,26,0.0831041093606735,0.1,2022-07-26,1,7,0.0010008203445447089
996,18,24,0.007251812953238309,0.25791719543147207,2022-07-26,15,17,0.0017555373256767843
588,173,22,0.004751187796949237,0.08,2022-07-26,1,25,0.0009105824446267433
787,170,10,0.003084104359423189,0.17,2022-07-26,5,1,0.0003363412633305989
1156,126,20,0.0029173960156705842,0.03,2022-07-26,1,56,0.0032321575061525845
490,148,25,0.0016670834375260481,0.3,2022-07-26,4,56,0.0001804757998359311
780,170,3,0.0014170209218971408,0.06,2022-07-26,6,1,0.00228876127973749
1877,148,22,0.006418271234475285,0.25791719543147207,2022-07-25,0,56,0.007990155865463495
1199,24,15,0.0018337917812786529,0.09,2022-07-25,1,56,0.003355209187858901
1,148,15,0.006418271234475285,0.06,2022-07-25,8,56,0.0022313371616078754
1484,173,29,0.009752438109527382,1.0,2022-07-24,0,25,0.00014766201804758
549,170,15,0.003917646078186213,0.2,2022-07-22,6,56,0.0005660377358490566
1817,148,13,0.003500875218804701,0.25791719543147207,2022-07-22,5,56,0.0004757998359310911
1294,157,10,0.00208385429690756,0.22,2022-07-22,4,5,0.00012305168170631667
339,148,15,0.0010002500625156288,0.05,2022-07-22,7,56,0.002690730106644791
93,109,28,0.006418271234475285,0.25791719543147207,2022-07-22,15,56,0.0012838392124692372
211,99,26,0.006418271234475285,0.05,2022-07-22,5,56,0.0011238720262510256
1162,93,15,0.006418271234475285,0.25791719543147207,2022-07-22,1,56,0.0014602132895816244
1209,148,27,0.006418271234475285,0.25791719543147207,2022-07-22,7,56,0.0016406890894175555
1804,148,23,0.006418271234475285,0.25791719543147207,2022-07-22,0,56,0.0005086136177194422
195,98,3,0.012253063265816454,0.25,2022-07-21,7,55,0.004019688269073011
265,148,21,0.01141952154705343,0.35,2022-07-21,7,56,0.0012838392124692372
85,109,28,0.010585979828290406,0.22,2022-07-21,1,56,0.0012838392124692372
1766,24,11,0.007668583812619821,0.15,2022-07-21,9,56,0.003314191960623462
1306,159,30,0.005001250312578144,0.1,2022-07-21,7,56,0.002698933552091879
960,126,12,0.004751187796949237,0.33,2022-07-21,5,56,0.00059064807219032
1316,159,15,0.0006668333750104192,0.05,2022-07-21,5,56,0.0003445447087776867
14,159,15,0.006418271234475285,0.1,2022-07-21,8,56,0.002026251025430681
302,126,29,0.006418271234475285,0.25791719543147207,2022-07-21,5,56,0.00036915504511895
788,126,23,0.006418271234475285,0.5,2022-07-21,9,56,0.002920426579163249
1058,148,23,0.006418271234475285,0.25791719543147207,2022-07-21,6,56,0.0015750615258408533
1467,139,22,0.006418271234475285,0.25791719543147207,2022-07-21,2,56,0.0012838392124692372
840,3,12,0.032258064516129024,0.25791719543147207,2022-07-20,1,34,0.022969647251845776
601,159,24,0.016420771859631575,0.2,2022-07-20,6,56,0.002543068088597211
1724,148,10,0.006001500375093773,0.25791719543147207,2022-07-20,8,56,0.008137817883511075
198,148,22,0.004751187796949237,0.25791719543147207,2022-07-20,6,56,0.0003937653814602133
964,148,30,0.004751187796949237,0.02,2022-07-20,1,56,0.04019688269073011
814,61,27,0.00450112528132033,0.16,2022-07-20,6,7,0.001025430680885972
1846,173,22,0.002250562640660165,0.2,2022-07-20,15,25,0.00041837571780147664
1497,126,21,0.0016670834375260481,0.25791719543147207,2022-07-20,7,56,0.0013043478260869566
612,176,27,0.0010002500625156288,0.09,2022-07-20,5,7,0.0004757998359310911
91,148,13,0.000833541718763024,0.25791719543147207,2022-07-20,3,56,8.203445447087777e-06
816,148,15,0.0831041093606735,0.25791719543147207,2022-07-19,1,56,0.016406890894175553
1125,43,15,0.037259314828707174,0.31,2022-07-19,11,56,0.007022149302707137
968,40,10,0.0029173960156705842,0.25791719543147207,2022-07-19,8,56,0.002649712879409352
1412,18,26,0.00208385429690756,0.25791719543147207,2022-07-19,15,17,0.006283839212469238
1519,98,13,0.00208385429690756,0.2,2022-07-19,15,55,0.0012838392124692372
276,126,15,0.006418271234475285,0.13,2022-07-19,7,56,0.004675963904840033
1167,148,15,0.007585229640743519,0.25791719543147207,2022-07-18,6,56,0.0016406890894175555
645,126,5,0.005418021171959656,0.07,2022-07-18,15,56,0.00347005742411813
962,126,20,0.002250562640660165,0.1,2022-07-18,5,56,0.0020098441345365054
527,148,15,0.006418271234475285,0.25791719543147207,2022-07-18,5,56,0.002649712879409352
622,126,12,0.006418271234475285,0.25,2022-07-18,0,56,0.0008777686628383922
763,24,11,0.006418271234475285,0.35,2022-07-18,7,56,0.002206726825266612
1630,99,2,0.006418271234475285,0.25791719543147207,2022-07-18,0,56,0.0012838392124692372
1752,126,2,0.006418271234475285,0.06,2022-07-18,1,56,0.0036915504511895
228,17,10,0.008085354672001334,0.5,2022-07-15,4,22,0.0002543068088597211
1272,40,18,0.005001250312578144,0.05,2022-07-15,15,56,0.006702214930270714
725,98,26,0.0017504376094023503,0.2,2022-07-15,15,56,0.002173913043478261
104,148,20,0.0016670834375260481,0.25791719543147207,2022-07-15,4,56,0.00022149302707136998
1538,148,2,0.006418271234475285,0.17,2022-07-15,6,56,0.00032813781788351107
1842,98,10,0.006835042093856797,0.17,2022-07-14,6,55,0.001657095980311731
1606,40,13,0.0042510627656914225,0.15,2022-07-14,6,56,0.0009433962264150945
1709,148,4,0.0032508127031757937,0.25,2022-07-14,5,56,5.7424118129614446e-05
858,148,24,0.0030007501875468864,0.07,2022-07-14,8,56,0.0019688269073010667
63,148,15,0.006418271234475285,0.25791719543147207,2022-07-14,8,56,0.004593929450369155
400,18,1,0.006418271234475285,0.25791719543147207,2022-07-14,5,17,0.00036915504511895
1138,126,3,0.006418271234475285,0.2,2022-07-14,6,56,0.003502871205906481
1773,47,10,0.024756189047261814,0.15,2022-07-13,4,44,0.002395406070549631
1639,148,11,0.021588730515962322,0.35,2022-07-13,8,56,0.0036915504511895
561,126,18,0.009752438109527382,0.4,2022-07-13,6,56,0.0027563576702214934
235,18,23,0.008085354672001334,0.3,2022-07-13,5,17,0.0007301066447908122
325,99,12,0.008085354672001334,0.2,2022-07-13,6,56,0.0005250205086136178
817,62,26,0.005584729515712261,0.18,2022-07-13,15,5,0.00018867924528301889
4,99,2,0.0007501875468867216,0.25791719543147207,2022-07-13,6,56,0.0009844134536505333
1103,148,30,0.00033341668750520967,0.25791719543147207,2022-07-13,7,56,0.017227235438884332
97,98,30,0.006418271234475285,0.3,2022-07-13,1,55,0.005159967186218212
330,148,10,0.006418271234475285,0.25791719543147207,2022-07-13,6,56,0.0004347826086956522
1180,109,22,0.006418271234475285,0.15,2022-07-13,7,56,0.0019770303527481543
684,136,12,0.12478119529882468,0.1,2022-07-12,11,56,0.027891714520098445
617,117,12,0.012253063265816454,0.25791719543147207,2022-07-12,5,22,0.00051681706316653
137,98,15,0.008085354672001334,0.25791719543147207,2022-07-12,1,55,0.009023789991796555
756,148,20,0.003500875218804701,0.12,2022-07-12,5,56,0.00125512715340443
43,91,18,0.006418271234475285,1.0,2022-07-12,5,38,0.0008941755537325677
1021,159,22,0.006418271234475285,0.25791719543147207,2022-07-12,1,56,8.203445447087777e-06
1503,148,26,0.006418271234475285,0.25791719543147207,2022-07-12,15,56,0.0005004101722723544
746,98,22,0.019921647078436275,0.29,2022-07-11,7,55,0.008203445447087777
59,157,15,0.005001250312578144,0.25791719543147207,2022-07-11,6,5,0.0014273995077932733
1547,126,20,0.0017504376094023503,0.13,2022-07-11,7,56,0.0006070549630844955
81,154,12,0.006418271234475285,0.25791719543147207,2022-07-11,8,56,0.005250205086136177
614,148,15,0.006418271234475285,0.05,2022-07-11,7,56,0.00184577522559475
775,148,3,0.006418271234475285,0.5,2022-07-11,4,56,7.383100902379e-05
1090,50,12,0.006418271234475285,0.25791719543147207,2022-07-09,6,56,0.0012305168170631665
1282,163,22,0.12478119529882468,0.25791719543147207,2022-07-08,6,9,0.001509433962264151
245,126,12,0.0831041093606735,1.0,2022-07-08,5,56,0.00041017227235438887
263,126,15,0.012753188297074268,0.24,2022-07-08,5,56,0.0010418375717801476
1089,148,20,0.006418271234475285,0.03,2022-07-08,15,56,0.0008859721082854799
94,138,30,0.012253063265816454,0.05,2022-07-07,15,56,0.029532403609516
1088,148,10,0.012253063265816454,0.17,2022-07-07,8,56,0.007227235438884332
35,55,20,0.003084104359423189,0.25791719543147207,2022-07-07,15,56,0.00016406890894175554
534,99,20,0.002250562640660165,0.18,2022-07-07,5,56,0.0006398687448728466
305,126,15,0.006418271234475285,0.24,2022-07-07,7,56,0.0028794093519278097
1685,148,2,0.006418271234475285,0.25791719543147207,2022-07-07,1,56,0.04675963904840033
1334,148,13,0.008085354672001334,0.09,2022-07-06,6,56,0.004068908941755538
1437,132,26,0.003917646078186213,0.25791719543147207,2022-07-06,1,7,0.0010008203445447089
76,173,6,0.002667333500041677,0.27,2022-07-06,6,56,0.0005250205086136178
1380,126,6,0.002250562640660165,0.18,2022-07-06,5,56,0.0006316652994257588
1050,24,12,0.006418271234475285,0.25791719543147207,2022-07-06,5,56,0.0028219852337981956
943,157,24,0.03175793948487121,0.12,2022-07-05,15,5,0.006464315012305169
187,126,20,0.009752438109527382,0.3,2022-07-05,8,56,0.0015914684167350288
1883,173,10,0.008085354672001334,0.06,2022-07-05,15,25,0.0026415094339622643
1737,126,6,0.006418271234475285,0.1,2022-07-05,8,56,0.0046677604593929455
1159,148,7,0.002333916812536467,0.18,2022-07-05,7,56,0.0019688269073010667
240,72,3,0.002250562640660165,0.08,2022-07-05,15,20,0.002461033634126333
1647,24,28,0.0020005001250312576,0.07,2022-07-05,4,56,0.004782608695652175
1616,126,9,0.0014170209218971408,0.33,2022-07-05,4,56,0.00022969647251845778
1568,173,26,0.000833541718763024,0.08,2022-07-05,6,25,0.0005824446267432322
926,82,2,0.006418271234475285,0.12,2022-07-04,7,25,0.0027481542247744053
319,98,2,0.0021672084687838623,0.25791719543147207,2022-07-04,0,55,0.0
1415,170,18,0.0020005001250312576,0.12,2022-07-04,6,1,0.0005660377358490566
913,18,22,0.001250312578144536,0.15,2022-07-04,4,17,0.0007383100902379
46,170,2,0.006418271234475285,0.25791719543147207,2022-07-04,6,1,0.0002132895816242822
685,18,12,0.04476119029757439,0.25791719543147207,2022-07-03,6,17,0.010664479081214111
306,126,3,0.012253063265816454,0.25,2022-07-03,5,56,0.007087776866283839
915,126,15,0.006418271234475285,0.25791719543147207,2022-07-02,7,56,0.0021575061525840856
1219,170,15,0.006418271234475285,0.25791719543147207,2022-07-02,3,1,1.6406890894175555e-05
1852,27,10,0.006418271234475285,0.1,2022-07-02,4,1,0.00020508613617719443
1770,148,31,0.006835042093856797,1.0,2022-07-01,5,56,0.0002132895816242822
271,99,30,0.004584479453196632,0.06,2022-07-01,1,56,0.002461033634126333
142,100,15,0.004084354421938817,0.25791719543147207,2022-07-01,15,56,0.0012838392124692372
1590,148,16,0.0010002500625156288,0.06,2022-07-01,6,56,0.0013863822805578344
1333,126,29,0.006418271234475285,0.25791719543147207,2022-07-01,4,56,0.0003117309269893355
537,148,26,0.03309160623489205,0.18,2022-06-30,1,56,0.002543068088597211
408,17,7,0.013920146703342502,1.0,2022-06-30,3,22,2.4610336341263332e-05
1514,126,10,0.003084104359423189,0.08,2022-06-30,15,56,0.003937653814602133
1073,126,26,0.002250562640660165,0.2,2022-06-30,4,56,0.00038556193601312555
1478,24,28,0.002250562640660165,0.25791719543147207,2022-06-30,9,56,0.006964725184577523
1529,25,23,0.0014170209218971408,0.12,2022-06-30,5,56,0.0004757998359310911
578,68,10,0.0009168958906393265,0.1,2022-06-30,4,17,0.0001804757998359311
17,148,3,0.0007501875468867216,0.05,2022-06-30,6,56,0.0008695652173913044
642,99,17,0.006418271234475285,1.0,2022-06-30,3,56,4.1017227235438884e-05
1407,148,10,0.006418271234475285,0.25791719543147207,2022-06-30,4,56,5.7424118129614446e-05
1545,148,24,0.006418271234475285,0.15,2022-06-30,6,56,0.00110746513535685
1642,117,7,0.028923897641076935,0.25791719543147207,2022-06-29,0,22,0.0009187858900738311
1707,148,22,0.016420771859631575,0.04,2022-06-29,1,56,0.010664479081214111
1092,148,2,0.006835042093856797,0.08,2022-06-29,7,56,0.0063166529942575884
125,99,31,0.006418271234475285,0.25791719543147207,2022-06-29,15,56,0.0066529942575881875
1302,159,6,0.006418271234475285,0.19,2022-06-29,8,56,0.0028465955701394586
359,176,30,0.006084854546970076,0.22,2022-06-29,5,7,0.00125512715340443
1181,120,16,0.004751187796949237,0.25791719543147207,2022-06-29,15,56,6.562756357670222e-05
1164,123,30,0.003084104359423189,0.2,2022-06-29,15,22,0.0001066447908121411
1365,18,22,0.001250312578144536,0.3,2022-06-29,5,17,0.00020508613617719443
146,148,30,0.0010836042343919314,0.25,2022-06-29,4,56,0.0001066447908121411
1542,148,21,0.000833541718763024,0.14,2022-06-29,5,56,0.0006726825266611978
382,74,26,0.006418271234475285,0.25791719543147207,2022-06-29,15,56,0.0012838392124692372
459,148,7,0.006418271234475285,0.15,2022-06-29,7,56,0.0033716160787530766
738,148,24,0.006418271234475285,0.19,2022-06-29,7,56,0.0060951599671862184
1037,148,26,0.006418271234475285,0.25791719543147207,2022-06-29,6,56,0.00059064807219032
1759,170,10,0.006418271234475285,1.0,2022-06-29,8,1,0.0007383100902379
762,14,3,0.024756189047261814,0.3,2022-06-28,15,9,1.6406890894175555e-05
1797,117,7,0.024756189047261814,0.25791719543147207,2022-06-28,0,22,9.023789991796556e-05
1521,51,26,0.009752438109527382,0.08,2022-06-28,8,56,0.0056603773584905665
1442,99,15,0.008918896390764357,0.4,2022-06-28,6,56,0.0013371616078753077
1521,51,26,0.006418271234475285,0.25791719543147207,2022-06-28,8,56,0.0056603773584905665
1743,53,15,0.003917646078186213,0.1,2022-06-28,7,54,0.0005824446267432322
227,148,6,0.002250562640660165,0.08,2022-06-28,15,25,0.002050861361771944
717,170,15,0.001250312578144536,0.5,2022-06-28,5,1,0.00016406890894175554
210,170,26,0.006418271234475285,0.25791719543147207,2022-06-28,4,1,0.00018867924528301889
1099,17,15,0.006418271234475285,0.3,2022-06-28,5,22,0.0003363412633305989
1698,164,26,0.006418271234475285,0.1,2022-06-28,4,46,0.00045118949958982774
86,148,20,0.024756189047261814,0.12,2022-06-27,1,56,0.013125512715340444
1696,126,6,0.0172543135783946,0.05,2022-06-27,1,56,0.016406890894175553
1692,17,26,0.014753688422105527,0.04,2022-06-27,15,22,0.012305168170631667
415,152,15,0.013920146703342502,0.25791719543147207,2022-06-27,1,56,0.00819524200164069
143,107,3,0.005584729515712261,0.3,2022-06-27,1,1,0.0001066447908121411
1383,148,6,0.0020005001250312576,0.25,2022-06-27,5,56,0.0005004101722723544
70,40,10,0.006418271234475285,0.18,2022-06-27,15,56,0.002321575061525841
1262,148,20,0.0033341668750520963,0.25791719543147207,2022-06-26,6,56,0.0008695652173913044
181,181,3,0.022255563890972743,0.27,2022-06-24,6,2,0.004479081214109926
1546,6,10,0.007251812953238309,0.23,2022-06-24,4,56,0.0010172272354388844
157,48,10,0.003167458531299491,0.14,2022-06-24,6,56,0.0011238720262510256
548,148,10,0.003084104359423189,0.12,2022-06-24,7,56,0.003330598851517638
571,126,26,0.006418271234475285,0.25791719543147207,2022-06-24,15,56,0.000623461853978671
657,24,15,0.006418271234475285,0.25791719543147207,2022-06-24,5,56,0.00036915504511895
1084,148,21,0.024756189047261814,0.03,2022-06-23,1,56,1.0
116,24,28,0.005584729515712261,0.09,2022-06-23,9,56,0.004101722723543888
1234,166,28,0.0015837292656497456,0.13,2022-06-23,15,56,0.00015586546349466776
1762,148,10,0.0010002500625156288,0.07,2022-06-23,6,56,0.0013043478260869566
1764,99,20,0.00041677085938151203,0.13,2022-06-23,15,56,8.203445447087777e-05
546,159,22,0.006418271234475285,0.12,2022-06-23,4,56,8.203445447087777e-05
883,119,12,0.006418271234475285,1.0,2022-06-23,3,28,8.203445447087777e-06
986,126,22,0.006418271234475285,0.25791719543147207,2022-06-23,8,56,0.001878589007383101
1150,126,24,0.006418271234475285,0.1,2022-06-23,7,56,0.003872026251025431
1357,126,15,0.006418271234475285,0.18,2022-06-23,15,56,0.008203445447087777
1530,173,21,0.006418271234475285,0.2,2022-06-23,5,25,0.0009105824446267433
989,148,7,0.009752438109527382,0.2,2022-06-22,8,56,0.0037817883511074655
820,184,28,0.007251812953238309,0.35,2022-06-22,1,56,0.003363412633305989
241,148,24,0.005584729515712261,0.25791719543147207,2022-06-22,6,56,0.00140278917145201
820,184,28,0.004334416937567725,0.17,2022-06-22,1,56,0.003363412633305989
1506,126,29,0.003917646078186213,0.25791719543147207,2022-06-22,1,56,0.0035192780968006567
1552,24,30,0.002667333500041677,0.07,2022-06-22,6,56,0.00214109926168991
1758,169,30,0.002667333500041677,0.1,2022-06-22,7,56,0.0042247744052502055
141,167,27,0.002250562640660165,0.25791719543147207,2022-06-22,5,56,0.00041837571780147664
1355,176,12,0.0016670834375260481,0.16,2022-06-22,6,7,0.0010992616899097622
1025,101,21,0.006418271234475285,0.25791719543147207,2022-06-22,15,30,0.0012838392124692372
1761,170,12,0.006418271234475285,0.5,2022-06-22,3,1,0.0001066447908121411
511,46,10,0.02809035592231391,0.2,2022-06-21,5,5,0.003773584905660378
1582,99,29,0.004084354421938817,0.0,2022-06-21,1,56,0.00228876127973749
385,99,20,0.003084104359423189,0.3,2022-06-21,15,56,0.00032813781788351107
1493,148,23,0.0017504376094023503,0.08,2022-06-21,7,56,0.002034454470877769
627,22,12,0.006418271234475285,0.03,2022-06-21,6,10,0.001657095980311731
1548,17,7,0.006418271234475285,1.0,2022-06-21,3,22,0.0
1652,148,6,0.006418271234475285,0.1,2022-06-21,6,56,0.0008941755537325677
251,164,3,0.04976244061015253,0.3,2022-06-20,15,46,0.0012838392124692372
1544,148,15,0.008168708843877636,1.0,2022-06-20,15,56,5.7424118129614446e-05
1651,164,26,0.008085354672001334,0.12,2022-06-20,8,46,0.008203445447087777
89,39,12,0.006418271234475285,0.3,2022-06-20,15,22,9.844134536505333e-05
204,176,26,0.002250562640660165,0.55,2022-06-20,4,7,0.00022149302707136998
229,170,8,0.002250562640660165,0.15,2022-06-20,6,1,0.0011894995898277278
250,126,21,0.006418271234475285,0.2,2022-06-20,15,56,0.0002625102543068089
251,164,3,0.006418271234475285,0.25791719543147207,2022-06-20,15,46,0.0012838392124692372
336,67,26,0.015670584312744852,0.3,2022-06-19,6,22,0.0009187858900738311
175,53,3,0.0005001250312578144,0.05,2022-06-19,5,54,0.00024610336341263333
1699,17,7,0.012253063265816454,0.03,2022-06-18,11,22,0.0068744872846595575
254,162,2,0.012253063265816454,0.25791719543147207,2022-06-17,15,9,0.0771123872026251
1480,146,10,0.005501375343835958,0.13,2022-06-17,8,56,0.005299425758818704
577,43,28,0.0010836042343919314,0.2,2022-06-17,5,56,0.0004019688269073011
822,126,12,0.003917646078186213,0.05,2022-06-16,5,56,0.0035274815422477444
1874,148,24,0.003500875218804701,0.15,2022-06-16,7,56,0.0014602132895816244
1224,117,15,0.003084104359423189,0.25791719543147207,2022-06-16,15,22,0.013125512715340444
331,43,15,0.006418271234475285,0.5,2022-06-16,4,56,0.00041017227235438887
1553,70,26,0.020588480453446696,0.17,2022-06-15,6,15,0.0013863822805578344
1786,176,10,0.013003250812703177,0.13,2022-06-15,15,7,0.007383100902379
1788,148,12,0.012253063265816454,0.1,2022-06-15,8,56,0.007079573420836752
1098,24,17,0.008918896390764357,0.25,2022-06-15,7,56,0.0017473338802296966
526,173,21,0.004751187796949237,0.15,2022-06-15,15,25,0.0005332239540607055
1640,148,22,0.0016670834375260481,0.23,2022-06-15,5,56,0.0006808859721082856
45,44,2,0.0010002500625156288,0.25791719543147207,2022-06-15,15,12,5.7424118129614446e-05
1140,173,21,0.0009168958906393265,0.05,2022-06-15,8,25,0.0018293683347005744
1558,176,18,0.0005834792031341169,0.3,2022-06-15,4,7,0.00016406890894175554
407,95,7,0.006418271234475285,0.25791719543147207,2022-06-15,5,39,0.0007629204265791633
827,159,24,0.006418271234475285,1.0,2022-06-15,5,56,0.0003609515996718622
376,148,3,0.09143952654830373,0.18,2022-06-14,1,56,0.00450369155045119
1325,159,24,0.03892639826623322,0.08,2022-06-14,1,56,0.002616899097621001
386,126,24,0.037259314828707174,0.1,2022-06-14,1,56,0.013125512715340444
1392,157,15,0.006001500375093773,0.15,2022-06-14,15,5,0.00029532403609516
222,123,15,0.003917646078186213,0.33,2022-06-14,4,22,4.9220672682526665e-05
761,22,13,0.002250562640660165,0.25791719543147207,2022-06-14,3,10,4.9220672682526665e-05
1570,25,3,0.0017504376094023503,0.1,2022-06-14,7,56,0.0016735028712059066
32,22,10,0.006418271234475285,0.25791719543147207,2022-06-14,6,10,0.0030844954881050044
1436,164,12,0.006418271234475285,0.25791719543147207,2022-06-14,15,46,0.0012838392124692372
194,126,3,0.020588480453446696,0.2,2022-06-13,8,56,0.008203445447087777
1774,99,21,0.004417771109444028,0.33,2022-06-13,5,56,0.0005332239540607055
1536,148,7,0.002500625156289072,0.4,2022-06-13,5,56,0.00041017227235438887
123,25,16,0.006418271234475285,0.25791719543147207,2022-06-13,6,56,0.001246923707957342
468,24,22,0.006418271234475285,0.12,2022-06-13,1,56,0.0066529942575881875
414,164,3,0.021422022172209718,0.05,2022-06-10,15,46,0.0012797374897456932
565,123,18,0.020588480453446696,0.3,2022-06-10,8,22,0.0012305168170631665
156,18,26,0.008085354672001334,0.1,2022-06-10,15,17,0.008203445447087777
1396,157,15,0.004751187796949237,0.2,2022-06-10,15,5,9.023789991796556e-05
618,98,10,0.003500875218804701,0.15,2022-06-10,15,55,0.0010910582444626745
55,99,10,0.0014170209218971408,0.08,2022-06-10,6,56,0.001435602953240361
855,159,24,0.006418271234475285,0.25791719543147207,2022-06-10,15,56,4.9220672682526665e-05
934,73,16,0.006418271234475285,0.25791719543147207,2022-06-10,5,56,0.0001804757998359311
1863,14,24,0.006418271234475285,0.2,2022-06-10,15,9,0.017227235438884332
1133,6,28,0.07893640076685837,0.25,2022-06-09,6,56,0.007596390484003282
1520,148,26,0.027256814203550885,0.15,2022-06-09,1,56,0.0006480721903199344
442,169,26,0.016420771859631575,0.15,2022-06-09,15,50,0.0012838392124692372
396,159,18,0.007251812953238309,0.07,2022-06-09,8,56,0.009023789991796555
737,40,16,0.006418271234475285,0.4,2022-06-09,5,56,0.0006726825266611978
212,103,26,0.005584729515712261,0.05,2022-06-09,1,50,0.00045939294503691557
1602,24,26,0.003084104359423189,1.0,2022-06-09,0,56,4.1017227235438884e-05
1515,164,10,0.002333916812536467,0.14,2022-06-09,7,46,0.0005004101722723544
1265,24,7,0.001917145953154955,0.05,2022-06-09,6,56,0.0008203445447087777
826,126,21,0.006418271234475285,0.08,2022-06-09,6,56,0.0001804757998359311
1511,148,30,0.006418271234475285,0.11,2022-06-09,5,56,0.0016160787530762923
1645,18,10,0.006418271234475285,0.25791719543147207,2022-06-09,6,17,0.009844134536505332
1485,148,31,0.020588480453446696,0.21,2022-06-08,1,56,0.006882690730106646
851,157,30,0.012253063265816454,0.25791719543147207,2022-06-08,8,5,0.013125512715340444
1668,148,15,0.012253063265816454,0.15,2022-06-08,7,56,0.0020918785890073834
1887,89,26,0.003917646078186213,0.2,2022-06-08,15,31,0.0002132895816242822
1008,169,2,0.006418271234475285,0.4,2022-06-08,15,50,0.00019688269073010666
304,98,30,0.06226556639159789,0.15,2022-06-07,1,55,0.016406890894175553
1373,17,10,0.014753688422105527,0.15,2022-06-07,15,22,0.0014109926168990978
959,80,20,0.012253063265816454,0.25791719543147207,2022-06-07,6,23,0.0012223133716160789
172,99,30,0.011252813203300824,0.23,2022-06-07,1,56,0.006423297785069729
767,184,28,0.010585979828290406,0.25791719543147207,2022-06-07,15,56,0.002255947497949139
864,148,26,0.003084104359423189,0.25791719543147207,2022-06-07,15,56,9.023789991796556e-05
203,148,10,0.006418271234475285,0.25791719543147207,2022-06-07,4,56,0.0003445447087776867
427,148,10,0.006418271234475285,0.25791719543147207,2022-06-07,5,56,0.0002871205906480722
1274,71,24,0.006418271234475285,0.5,2022-06-07,4,59,0.00027071369975389665
347,176,10,0.004751187796949237,0.25791719543147207,2022-06-06,6,7,0.005586546349466776
501,16,22,0.003917646078186213,0.07,2022-06-06,7,56,0.00494667760459393
347,54,10,0.006418271234475285,0.25791719543147207,2022-06-06,6,24,0.005586546349466776
456,126,28,0.006418271234475285,0.1,2022-06-06,7,56,0.0021246923707957345
1416,148,20,0.006418271234475285,0.14,2022-06-06,6,56,0.001246923707957342
544,117,7,0.003084104359423189,0.25791719543147207,2022-06-04,8,22,0.009844134536505332
37,26,2,0.004751187796949237,0.2,2022-06-03,15,5,0.0012838392124692372
1550,148,2,0.0016670834375260481,0.22,2022-06-03,6,56,0.0008859721082854799
607,126,12,0.0015003750937734434,0.15,2022-06-03,0,56,0.001443806398687449
10,170,8,0.006418271234475285,0.25,2022-06-03,4,1,9.844134536505333e-05
356,148,2,0.006418271234475285,0.25791719543147207,2022-06-03,6,56,0.0009023789991796555
1597,8,30,0.006418271234475285,0.1,2022-06-03,1,56,0.1657095980311731
282,148,15,0.020588480453446696,0.08,2022-06-02,7,56,0.00428219852337982
